url,file_path,include,found_links_count,definite_links,probable_links,timestamp,contains_policy,policy_title,policy_content_path,extraction_reasoning
https://medicine.yale.edu/diagnosticradiology/facintranet/volunteers/studentsforresearch/,20250330093413645385.md,True,59,"[""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/contrast/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/coi/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/timeaway/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/grandroundsexpenses/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/""]","[""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/outsidereads/""]",20250330093413645385,False,,,"The content is a navigation and informational page about student research volunteer opportunities and does not contain any policy text such as guidelines, rules, or formal procedures."
https://medicine.yale.edu/diagnosticradiology/facintranet/volunteers/studentsforresearch/collegestundentsresearch/,20250330093445165792.md,False,56,"[""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/contrast/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/coi/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/timeaway/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/grandroundsexpenses/""]",[],20250330093445165792,False,,,"The page is a navigational and informational web page for College Students for Research Volunteer Positions, not a document containing policy guidelines, rules, or procedures."
https://medicine.yale.edu/diagnosticradiology/facintranet/volunteers/studentsforresearch/highschoolstudents/,20250330093505161002.md,True,56,"[""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/contrast/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/coi/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/timeaway/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/grandroundsexpenses/""]","[""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/outsidereads/""]",20250330093505161002,False,,,"The document is a navigation and information page for volunteer positions targeting high school students and does not contain any actual policy text such as rules, procedures, or guidelines."
https://medicine.yale.edu/diagnosticradiology/facintranet/volunteers/studentsforresearch/medstudentsforresearch/,20250330093539913222.md,True,56,"[""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/outsidereads/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/contrast/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/coi/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/timeaway/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/grandroundsexpenses/""]",[],20250330093539913222,False,,,"The document primarily consists of navigation menus, internal links, and informational content regarding medical research volunteer positions. It does not contain any substantive policy text such as rules, guidelines, or procedures."
https://medicine.yale.edu/,20250330093602920981.md,False,327,[],[],20250330093602920981,False,,,"The content is primarily the Yale School of Medicine home page with navigation menus, announcements, and links. It does not contain any substantive policy text such as rules, procedures, or guidelines."
https://medicine.yale.edu/ysm,20250330093611515057.md,False,327,[],[],20250330093611515057,False,,,"The content is primarily the Yale School of Medicine website's navigational menu and home page content, with no substantive policy text present."
https://programs-minors.yale.edu/,20250330093618888984.md,False,53,[],[],20250330093618888984,False,,,"The content is an informational webpage that provides links and navigation to various policies and resources related to Yale Programs for Children and Youth, rather than containing substantial policy text itself."
https://programs-minors.yale.edu/FAQs-Labs,20250330093625836662.md,False,52,[],[],20250330093625836662,True,Frequently Asked Questions about Background Checks for Sponsors of Minors in Research or Clinical Setting,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Frequently_Asked_Questions_about_Background_Checks_for_Sponsors_of_Minors_in_Res_20250330093625836662/content.md,"The markdown content consists of detailed FAQs outlining background check procedures and requirements, including references to Yale’s policies regarding minors in research/clinical settings. This qualifies as substantive policy content."
https://programs-minors.yale.edu/program-registration-form,20250330093636960727.md,False,51,[],[],20250330093636960727,False,,,"The content is a program registration form with form fields and navigation links, not an actual policy text such as rules, procedures, or guidelines."
https://provost.yale.edu/,20250330093645074991.md,False,55,[],[],20250330093645074991,False,,,"The content is primarily a web homepage with navigation links, news announcements, and general information from the Office of the Provost. It does not contain substantive policy text such as rules, procedures, or guidelines."
http://radiology.yale.edu/education/visitors.aspx,20250330093653066686.md,False,0,[],[],20250330093653066686,False,,,"The content is a browser security warning regarding an insecure connection, not actual policy text or official guidelines."
https://files-profile.medicine.yale.edu/documents/03d08b19-5b6a-49a1-aa27-d493e4c74c6e,20250330093657384214.md,True,0,"[""https://your.yale.edu/policies-procedures/purchasing""]",[],20250330093657384214,True,YDR Computer Purchase Policy for New Faculty,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/YDR_Computer_Purchase_Policy_for_New_Faculty_20250330093657384214/content.md,"The document contains substantive policy text, detailing the purpose, scope, procedures, and related revisions regarding the process of purchasing computers for new faculty. The title was derived from the purpose section indicating it outlines the YDR policy for new faculty computer purchases."
https://your.yale.edu/policies-procedures/purchasing,20250330093720289061.md,False,58,[],[],20250330093720289061,False,,,The markdown content is primarily a navigational page listing and linking to various purchasing policies and procedures; it does not contain substantive policy text itself.
https://files-profile.medicine.yale.edu/documents/046d92f3-8346-45bf-af33-9eaee83171c2,20250330093724991825.md,True,0,[],[],20250330093724991825,True,Radiology Clinical Shift Scheduling SOP,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Radiology_Clinical_Shift_Scheduling_SOP_20250330093724991825/content.md,"The document provides detailed procedural guidelines, scope, and purpose for scheduling clinical shifts in the Department of Radiology, thereby constituting a Standard Operating Procedure (SOP)."
https://files-profile.medicine.yale.edu/documents/04c7df0b-9439-4c71-87b8-02de5d51cc0c,20250330093736392771.md,True,0,[],[],20250330093736392771,True,"YALE DEPARTMENT OF RADIOLOGY POLICY: GIFTS FOR SYMPATHY, RECOGNITION OR RETIREMENT",/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/YALE_DEPARTMENT_OF_RADIOLOGY_POLICY_GIFTS_FOR_SYMPATHY_RECOGNITION_OR_RETIREMENT_20250330093736392771/content.md,"The document contains detailed policy text including policy rationale, procedures, scope, responsibilities, and definitions. It clearly outlines rules for gift-giving in the department, making it a substantive policy document."
https://files-profile.medicine.yale.edu/documents/097700a7-c989-4fb2-850d-14db386a58b8,20250330093753481456.md,True,0,[],[],20250330093753481456,True,Clinical Faculty Staff Accounts SOP,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Clinical_Faculty_Staff_Accounts_SOP_20250330093753481456/content.md,"The content contains detailed policy procedures and guidelines regarding clinical faculty staff accounts, including purpose, scope, procedures, and revision history, clearly indicating it is a substantive SOP document."
https://files-profile.medicine.yale.edu/documents/09b34379-502b-4dff-957a-cf03d7fdcdcc,20250330093820977297.md,True,0,[],"[""img-0.jpeg.png""]",20250330093820977297,True,Department Publication Costs Management SOP,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Department_Publication_Costs_Management_SOP_20250330093820977297/content.md,"The document contains substantive policy text including purpose, scope, and detailed procedures for managing publication costs related to NIH-funded publications. Although the official title is not clearly specified beyond headers, the content clearly outlines a departmental SOP."
https://files-profile.medicine.yale.edu/documents/17bea0c8-53d6-4fa7-a6df-fc49b403e435,20250330093840464724.md,True,0,[],"[""https://medicine.yale.edu/oapd/academicaffairs/leaves/leaves/"", ""https://medicine.yale.edu/oapd/academicaffairs/leaves/FPRP-%20YSM%20%26%20SPH%20Brochure%20April%202018%20401269%2047834%20v1.pdf""]",20250330093840464724,True,Yale Radiology TSL Policy (SOP 006.000),/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Yale_Radiology_TSL_Policy_SOP_006_000_20250330093840464724/content.md,"The document contains detailed operational policy text outlining the process, criteria, and guidelines for Triennial/Sabbatical Leave (TSL) for faculty, including sections like objectives, application process, committee responsibilities, FAQs, and revision history. The header clearly indicates it is a policy (SOP 006.000) related to faculty development."
https://files-profile.medicine.yale.edu/documents/1c5f1719-7439-4b87-9785-8a7d8c4fac4a,20250330093929425701.md,True,0,"[""https://files-profile.medicine.yale.edu/documents/1c5f1719-7439-4b87-9785-8a7d8c4fac4a""]",[],20250330093929425701,True,Faculty Resignations SOP,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Faculty_Resignations_SOP_20250330093929425701/content.md,"The document is a standard operating procedure (SOP) outlining the policy for faculty resignations, including detailed procedures and guidelines relevant to the process."
https://files-profile.medicine.yale.edu/documents/1d5cda76-ad45-4afb-9255-58d834b726ac,20250330093949588884.md,True,0,[],[],20250330093949588884,True,SOP 21: Per Diem Faculty,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/SOP_21_Per_Diem_Faculty_20250330093949588884/content.md,"The document is a complete Standard Operating Procedure that details guidelines and procedures for per diem faculty in the Department of Radiology. It includes sections like Purpose, Scope, Procedures, and Revision History, making it a substantive policy document."
https://files-profile.medicine.yale.edu/documents/20b79649-0b2f-40b5-891c-053d9828cede,20250330094000906287.md,True,0,"[""https://www.jointcommission.org/standards/standard-faqs/critical-access-hospital/medical-staff-ms/000001500/""]",[],20250330094000906287,True,Yale Radiology OPPE,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Yale_Radiology_OPPE_20250330094000906287/content.md,"The document is an official Standard Operating Procedure (SOP) for Ongoing Professional Practice Evaluation (OPPE) at Yale Radiology. It includes specific sections like Purpose, Scope, Procedures, Definitions, and a Revision History, and it clearly states the title as 'Yale Radiology OPPE'."
https://files-profile.medicine.yale.edu/documents/25254e3a-1bc6-44ed-a0b7-0b92db15c76a,20250330094020823277.md,True,0,[],[],20250330094020823277,True,SOP 007.000: Modified Barium Swallow (MBS) Exam for Stroke Patients on Weekends,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/SOP_007_000_Modified_Barium_Swallow_MBS_Exam_for_Stroke_Patients_on_Weekends_20250330094020823277/content.md,"The document contains substantive policy text, including sections on purpose, scope, procedures, definitions, and revision history. The title is derived from the header (SOP 007.000) and the content description regarding MBS exams for stroke patients on weekends."
https://files-profile.medicine.yale.edu/documents/2d2495a1-9f38-495c-8d23-ccf8e0d79b99,20250330094033513310.md,True,0,[],[],20250330094033513310,True,YSM Faculty Advancement Series: Demystifying the Yale Promotion Process,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/YSM_Faculty_Advancement_Series_Demystifying_the_Yale_Promotion_Process_20250330094033513310/content.md,"The document outlines detailed guidelines and procedures related to faculty tracks, promotion, and advancement at Yale School of Medicine, making it substantive policy-related text rather than mere navigation or placeholders."
https://files-profile.medicine.yale.edu/documents/4067dd5f-8016-442f-9942-5cce11cb7fa1,20250330094131200964.md,True,0,[],"[""http://www.omnihotels.com/FindAHotel/NewHavenYale.as px"", ""http://www.newhavenhotel.com"", ""http://www.studyatyale.com"", ""https://www.theblakenewhaven.com/"", ""http://www.infonewhaven.com/"", ""http://www.ynhh.org/visitor-information/hospital-locations-directions-parking-andlodging.aspx""]",20250330094131200964,True,SOP 18.0 Faculty Recruitment Policy,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/SOP_18_0_Faculty_Recruitment_Policy_20250330094131200964/content.md,"The document provides detailed procedural guidelines, steps, and expense information regarding the recruitment of new faculty members, clearly qualifying it as substantive policy text."
https://files-profile.medicine.yale.edu/documents/4efc57d9-b729-4ed2-9549-577de4e37dbd,20250330094203020280.md,False,0,[],[],20250330094203020280,True,Application for Visiting Students in Research,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Application_for_Visiting_Students_in_Research_20250330094203020280/content.md,"The document contains detailed guidelines and procedural information regarding the application process for visiting student research, including safety, training, and oversight requirements. This constitutes substantive policy text."
https://files-profile.medicine.yale.edu/documents/7664e355-50c1-49b4-aa7c-9f09dcf1ff48,20250330094219806077.md,False,0,[],[],20250330094219806077,True,Home Workstation SOP,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Home_Workstation_SOP_20250330094219806077/content.md,"The document is a Standard Operating Procedure providing detailed guidelines for work-from-home clinical shifts, complete with purpose, scope, procedure, and revision history, clearly classifying it as policy text."
https://files-profile.medicine.yale.edu/documents/7af34463-10aa-4f32-b1e8-e4027a052249,20250330094233124284.md,True,0,[],[],20250330094233124284,True,How to Place an Order for an Outside Read on Studies in PACS,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/How_to_Place_an_Order_for_an_Outside_Read_on_Studies_in_PACS_20250330094233124284/content.md,The markdown content provides detailed procedural steps for placing an order for an outside study. The title and steps indicate that it is official policy/procedure guidance.
https://files-profile.medicine.yale.edu/documents/7ca2283c-83fb-4b2c-b0ae-706bd0842340,20250330094245492108.md,True,0,"[""https://files-profile.medicine.yale.edu/documents/7ca2283c-83fb-4b2c-b0ae-706bd0842340""]",[],20250330094245492108,True,Time off Clinical Service for Grant Funded Research on CES Track,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Time_off_Clinical_Service_for_Grant_Funded_Research_on_CES_Track_20250330094245492108/content.md,"The document is an SOP with defined sections including purpose, scope, procedures, definitions, and revision history. The title clearly states it is for time off clinical service for grant funded research on the CES track."
https://files-profile.medicine.yale.edu/documents/7fb5fbfa-a4af-459e-8190-9cb22baff340,20250330094306895517.md,True,0,"[""https://medicine.yale.edu/ymadmin/practicestandards/Hazardous%20Weather%20updated%20081%20820%20272566%2043044%20v4.pdf""]",[],20250330094306895517,True,Radiology Inclement Weather & Operational Suspension SOP,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Radiology_Inclement_Weather_Operational_Suspension_SOP_20250330094306895517/content.md,"The document contains detailed procedural guidelines for managing radiology operations during inclement weather and unforeseen circumstances, clearly outlining purpose, scope, procedures, and revision history."
https://files-profile.medicine.yale.edu/documents/7fc371be-1db6-41f1-ad28-75c2fc086d12,20250330094328598266.md,True,0,"[""https://files-profile.medicine.yale.edu/documents/7fc371be-1db6-41f1-ad28-75c2fc086d12""]",[],20250330094328598266,True,Department of Radiology FY2025 Compensation Plan,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Department_of_Radiology_FY2025_Compensation_Plan_20250330094328598266/content.md,"The document provides detailed policy text outlining salary structures, compensation supplements, and guidelines for faculty in the Department of Radiology and Biomedical Imaging for FY2025."
https://files-profile.medicine.yale.edu/documents/87f63b96-2c42-41ec-8fb5-75263e6b8822,20250330094400165629.md,True,0,[],"[""https://files-profile.medicine.yale.edu/documents/87f63b96-2c42-41ec-8fb5-75263e6b8822"", ""https://amion.com"", ""https://yalerad.qgenda.com""]",20250330094400165629,True,CIT Downtime Report Resolution Procedure,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/CIT_Downtime_Report_Resolution_Procedure_20250330094400165629/content.md,"The document contains detailed procedural and guideline text for handling EPIC downtime in diagnostic radiology, including step-by-step instructions, contact lists, and timelines. This qualifies it as an official policy/procedure document."
https://files-profile.medicine.yale.edu/documents/9d2a4a04-2800-4e1e-822d-bd76157816f5,20250330094442560828.md,True,0,[],[],20250330094442560828,True,Time off Clinical Service for Grant Funded Research for C-track Faculty,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Time_off_Clinical_Service_for_Grant_Funded_Research_for_C-track_Faculty_20250330094442560828/content.md,"The markdown content includes detailed policy text with a clear title, purpose, scope, procedures, and revision history. The document is a standard operating procedure (SOP) related to time off clinical service for grant funded research for C-track faculty."
https://files-profile.medicine.yale.edu/documents/b28f7db7-9d05-4dc9-9bfc-13e6aa8693c2,20250330094455154163.md,True,0,"[""https://provost.yale.edu/faculty/retirement/faculty-phased-retirement-plan-summary""]",[],20250330094455154163,True,Yale Radiology SOP 0020.000 – Phased Retirement Guidelines; Triennial/Sabbatical Leave Policy for Clinical Faculty,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Yale_Radiology_SOP_0020_000_Phased_Retirement_Guidelines_Triennial_Sabbatical_Le_20250330094455154163/content.md,"The file contains two complete policy texts. The first is a standard operating procedure (SOP 0020.000) on departmental phased retirement guidelines, and the second is the official policy for the Triennial/Sabbatical Leave of Absence (TSL) for clinical faculty."
https://files-profile.medicine.yale.edu/documents/b7009f4e-5720-4ca1-bf1a-0d8665755eda,20250330094534676803.md,True,0,"[""https://files-profile.medicine.yale.edu/documents/b7009f4e-5720-4ca1-bf1a-0d8665755eda""]",[],20250330094534676803,True,SOP 800.000 – Yale Radiology Peer Learning Program,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/SOP_800_000_Yale_Radiology_Peer_Learning_Program_20250330094534676803/content.md,"The document contains detailed policy text including purpose, workflows, roles, scope, and appendices related to the peer learning program in radiology. The header table provides an official identifier (SOP 800.000) and the content centers on peer learning procedures, so the title was derived accordingly."
https://files-profile.medicine.yale.edu/documents/b724a0f1-453e-4b5d-b70e-7e5e4990ccbe,20250330094610126575.md,True,0,[],[],20250330094610126575,True,Converting Admin Stipends Into Time (SOP 015.00),/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Converting_Admin_Stipends_Into_Time_SOP_015_00_20250330094610126575/content.md,"The document presents a detailed Standard Operating Procedure with a clear purpose, scope, procedure, and revision history, making it substantive policy text. The title and SOP identifier are explicitly provided."
https://files-profile.medicine.yale.edu/documents/bd00529c-211f-4184-9c08-29d570a6bcd6,20250330094623835420.md,True,0,"[""https://your.yale.edu/work-yale/benefits/paid-time/bereavement""]",[],20250330094623835420,True,Bereavement SOP 003.000,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Bereavement_SOP_003_000_20250330094623835420/content.md,"The document includes a complete Standard Operating Procedure with sections such as Purpose, Scope, and Procedures regarding faculty bereavement leave, indicating substantive policy text."
https://files-profile.medicine.yale.edu/documents/c8ee4a1b-43cb-439d-b471-dca978abe73d,20250330094636818029.md,False,0,[],[],20250330094636818029,True,Clinician-Educator Track 2017 Guidelines for Appointment and Promotion at Yale Medical School,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Clinician-Educator_Track_2017_Guidelines_for_Appointment_and_Promotion_at_Yale_M_20250330094636818029/content.md,"The document provides detailed criteria, procedures, and evaluations for academic appointment and promotion specifically for clinician-educators, making it a substantive policy document."
https://files-profile.medicine.yale.edu/documents/d3149987-4fa4-4e75-b7aa-78004104fd45,20250330094646996828.md,True,0,[],[],20250330094646996828,True,Yale Radiology Home Work Stations SOP,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Yale_Radiology_Home_Work_Stations_SOP_20250330094646996828/content.md,"The document is a detailed Standard Operating Procedure (SOP) that outlines policies and guidelines for home work station use by Yale Radiology faculty. It includes sections such as Purpose, Materials, and Revision History along with an official title and SOP number."
https://files-profile.medicine.yale.edu/documents/d67f6d4d-e759-4627-912c-6552d1db54cb,20250330094658656389.md,True,0,[],"[""https://www.jud.ct.gov/jury/faq.htm#11""]",20250330094658656389,True,Jury Duty Standard Operating Procedure,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Jury_Duty_Standard_Operating_Procedure_20250330094658656389/content.md,"The markdown contains detailed policy text with sections on purpose, scope, procedures, and revision history. The official title is listed as 'Jury Duty' and is part of an SOP document."
https://files-profile.medicine.yale.edu/documents/e0248414-a6fd-469c-81b8-b3cf4387d459,20250330094711963083.md,True,0,"[""https://ctpaidleave.org/s/?language=en_US&qclid=CjwKCAjwxOCRBhA8EiwA0X8hi2SsQMM v7t9kIHhucc7InOaE8Gzmn3fK19WuS4170oYk99FumctwdBoCeJ4QAvD_BwE"", ""https://your.yale.edu/policies-procedures/forms/family-medical-leave-act-fmla""]",[],20250330094711963083,True,Department of Radiology Sick Leave Policy SOP,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Department_of_Radiology_Sick_Leave_Policy_SOP_20250330094711963083/content.md,"The document is a standard operating procedure containing detailed guidelines about sick leave, including quarantine procedures, for the Department of Radiology. It clearly defines purpose, scope, procedures, references, and revision history, making it a substantive policy document."
https://your.yale.edu/policies-procedures/forms/family-medical-leave-act-fmla,20250330094744342252.md,False,48,[],[],20250330094744342252,False,,,"The markdown content functions as a navigational page for the Family Medical Leave Act (FMLA) policy, featuring links (including a PDF download) and standard website menus, rather than containing substantive policy rules, procedures, or guidelines."
https://files-profile.medicine.yale.edu/documents/e210fb37-2760-40e5-83e1-b3fc708ae068,20250330094748725903.md,True,0,[],[],20250330094748725903,True,Part-time & Per Diem Faculty SOP 012.000,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Part-time_Per_Diem_Faculty_SOP_012_000_20250330094748725903/content.md,"The document contains substantive policy text including purpose, scope, procedures, and definitions as a Standard Operating Procedure for part-time and per diem faculty. The official title is clearly stated in the header."
https://files-profile.medicine.yale.edu/documents/f52d4478-f9f1-44c9-8dda-e727fc380b4f,20250330094803576440.md,True,0,"[""https://medicine.yale.edu/oapd/academicaffairs/leaves/leaves/?tab=Child+Rearing"", ""https://medicine.yale.edu/oapd/academicaffairs/leaves/Child%20Rearing%20Leave%20Request%20Form%20(February%202022)%5B1%5D_407229_284_47834_v3.pdf""]","[""https://ctpaidleave.org/s/employee-landing-page?language=enUS""]",20250330094803576440,True,YDR/YSM Faculty Child Rearing Leave Benefit SOP,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/YDR_YSM_Faculty_Child_Rearing_Leave_Benefit_SOP_20250330094803576440/content.md,"The file contains a complete Standard Operating Procedure detailing the faculty child rearing leave benefit, including purpose, scope, procedures, and revision history, which qualifies it as substantive policy text."
https://medicine.yale.edu/calendar/,20250330094836206747.md,False,342,[],[],20250330094836206747,False,,,"The content is an event calendar page with navigation links and event listings, not actual policy text."
https://medicine.yale.edu/ysm/about/,20250330094844198258.md,False,300,[],[],20250330094844198258,False,,,"The markdown content is primarily navigational and informational text about Yale School of Medicine and does not contain any substantive policy text, rules, procedures, or guidelines."
https://medicine.yale.edu/ysm/alumni/,20250330094852871621.md,False,118,[],[],20250330094852871621,False,,,"The content primarily consists of navigation menus, links, event listings, and alumni information. It does not contain any substantive policy text, such as rules, procedures, or guidelines."
https://medicine.yale.edu/ysm/edu/,20250330094900286752.md,False,313,[],[],20250330094900286752,False,,,"The content consists primarily of website navigation menus, links, and informational content related to medical education and other site features, with no substantive policy text present."
https://medicine.yale.edu/ysm/faculty/,20250330094907888128.md,False,297,[],[],20250330094907888128,False,,,"The markdown content is primarily navigation menus, links, and general informational content from the Yale School of Medicine website. It does not contain any substantive policy text."
https://medicine.yale.edu/ysm/myysm/,20250330094915938438.md,False,283,[],[],20250330094915938438,False,,,"The content is primarily comprised of navigation menus, links, and website news/events rather than substantive policy text such as rules, procedures, or guidelines."
https://provost.yale.edu/faculty/retirement/faculty-phased-retirement-plan-summary,20250330094924947346.md,False,22,[],[],20250330094924947346,True,Faculty Phased Retirement Plan Summary,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Faculty_Phased_Retirement_Plan_Summary_20250330094924947346/content.md,"The document provides detailed policy information on the Faculty Phased Retirement Plan, including eligibility, workload, and salary details, indicating it is substantive policy text."
https://medicine.yale.edu/ysm/edu/residency-fellowships/,20250330094932243301.md,False,389,[],[],20250330094932243301,False,,,"The content is primarily navigational and link-oriented information from the Yale School of Medicine website, listing residency and fellowship programs. It does not contain any substantive policy text such as rules, guidelines, or procedures."
https://your.yale.edu/work-yale/benefits/paid-time/bereavement,20250330094942251235.md,False,52,[],[],20250330094942251235,True,Yale Bereavement Leave Policy,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Yale_Bereavement_Leave_Policy_20250330094942251235/content.md,"The content describes a clear bereavement leave policy for employees, including eligibility criteria and procedures for exceptions, making it substantive policy text."
https://medicine.yale.edu/oapd/academicaffairs/leaves/leaves/,20250330094950790653.md,False,301,[],[],20250330094950790653,True,Yale School of Medicine Leaves Policy,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Yale_School_of_Medicine_Leaves_Policy_20250330094950790653/content.md,"The content provides detailed guidelines and procedures regarding various types of faculty leaves (sabbatical, child rearing, caregiver leave, etc.), making it substantive policy text rather than merely navigation or placeholder content."
https://medicine.yale.edu/oapd/academicaffairs/leaves/leaves/?tab=Child+Rearing,20250330094958746802.md,False,301,[],[],20250330094958746802,True,Yale School of Medicine Leaves Policy,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Yale_School_of_Medicine_Leaves_Policy_20250330094958746802/content.md,"The document provides detailed guidelines, eligibility criteria, and procedures for various types of faculty leaves (sabbatical, child rearing, caregiver leave, etc.), making it substantive policy text."
https://medicine.yale.edu/oapd/academicaffairs/processesdocuments/timeline/,20250330095007884052.md,False,335,[],[],20250330095007884052,True,Timeline for A&P Processes,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Timeline_for_A_P_Processes_20250330095007884052/content.md,"The document outlines detailed procedures and deadlines for academic appointments, promotions, and reappointments, making it substantive policy guidance rather than mere navigation or placeholder content."
https://medicine.yale.edu/ysm/research/,20250330095021513710.md,False,316,[],[],20250330095021513710,False,,,"The content is a webpage for research at Yale School of Medicine and consists primarily of navigation menus, links, news items, and departmental information rather than policy text or official guidelines."
